ksh,xm,sfzh,lxdh,yxdh,yxmc,kldm,zydh,zymc,pcdm
21376666094707,zhang94706,8888,8888,A231,SDKJDX,2,22,English,1
21376666094708,zhang94707,8888,8888,A231,SDKJDX,2,22,English,1
21376666094709,zhang94708,8888,8888,A231,SDKJDX,2,22,English,1
21376666094710,zhang94709,8888,8888,A231,SDKJDX,2,22,English,1
21376666094711,zhang94710,8888,8888,A231,SDKJDX,2,22,English,1
21376666094712,zhang94711,8888,8888,A231,SDKJDX,2,22,English,1
21376666094713,zhang94712,8888,8888,A231,SDKJDX,2,22,English,1
21376666094714,zhang94713,8888,8888,A231,SDKJDX,2,22,English,1
21376666094715,zhang94714,8888,8888,A231,SDKJDX,2,22,English,1
21376666094716,zhang94715,8888,8888,A231,SDKJDX,2,22,English,1
21376666094717,zhang94716,8888,8888,A231,SDKJDX,2,22,English,1
21376666094718,zhang94717,8888,8888,A231,SDKJDX,2,22,English,1
21376666094719,zhang94718,8888,8888,A231,SDKJDX,2,22,English,1
21376666094720,zhang94719,8888,8888,A231,SDKJDX,2,22,English,1
21376666094721,zhang94720,8888,8888,A231,SDKJDX,2,22,English,1
21376666094722,zhang94721,8888,8888,A231,SDKJDX,2,22,English,1
21376666094723,zhang94722,8888,8888,A231,SDKJDX,2,22,English,1
21376666094724,zhang94723,8888,8888,A231,SDKJDX,2,22,English,1
21376666094725,zhang94724,8888,8888,A231,SDKJDX,2,22,English,1
21376666094726,zhang94725,8888,8888,A231,SDKJDX,2,22,English,1
21376666094727,zhang94726,8888,8888,A231,SDKJDX,2,22,English,1
21376666094728,zhang94727,8888,8888,A231,SDKJDX,2,22,English,1
21376666094729,zhang94728,8888,8888,A231,SDKJDX,2,22,English,1
21376666094730,zhang94729,8888,8888,A231,SDKJDX,2,22,English,1
21376666094731,zhang94730,8888,8888,A231,SDKJDX,2,22,English,1
21376666094732,zhang94731,8888,8888,A231,SDKJDX,2,22,English,1
21376666094733,zhang94732,8888,8888,A231,SDKJDX,2,22,English,1
21376666094734,zhang94733,8888,8888,A231,SDKJDX,2,22,English,1
21376666094735,zhang94734,8888,8888,A231,SDKJDX,2,22,English,1
21376666094736,zhang94735,8888,8888,A231,SDKJDX,2,22,English,1
21376666094737,zhang94736,8888,8888,A231,SDKJDX,2,22,English,1
21376666094738,zhang94737,8888,8888,A231,SDKJDX,2,22,English,1
21376666094739,zhang94738,8888,8888,A231,SDKJDX,2,22,English,1
21376666094740,zhang94739,8888,8888,A231,SDKJDX,2,22,English,1
21376666094741,zhang94740,8888,8888,A231,SDKJDX,2,22,English,1
21376666094742,zhang94741,8888,8888,A231,SDKJDX,2,22,English,1
21376666094743,zhang94742,8888,8888,A231,SDKJDX,2,22,English,1
21376666094744,zhang94743,8888,8888,A231,SDKJDX,2,22,English,1
21376666094745,zhang94744,8888,8888,A231,SDKJDX,2,22,English,1
21376666094746,zhang94745,8888,8888,A231,SDKJDX,2,22,English,1
21376666094747,zhang94746,8888,8888,A231,SDKJDX,2,22,English,1
21376666094748,zhang94747,8888,8888,A231,SDKJDX,2,22,English,1
21376666094749,zhang94748,8888,8888,A231,SDKJDX,2,22,English,1
21376666094750,zhang94749,8888,8888,A231,SDKJDX,2,22,English,1
21376666094751,zhang94750,8888,8888,A231,SDKJDX,2,22,English,1
21376666094752,zhang94751,8888,8888,A231,SDKJDX,2,22,English,1
21376666094753,zhang94752,8888,8888,A231,SDKJDX,2,22,English,1
21376666094754,zhang94753,8888,8888,A231,SDKJDX,2,22,English,1
21376666094755,zhang94754,8888,8888,A231,SDKJDX,2,22,English,1
21376666094756,zhang94755,8888,8888,A231,SDKJDX,2,22,English,1
21376666094757,zhang94756,8888,8888,A231,SDKJDX,2,22,English,1
21376666094758,zhang94757,8888,8888,A231,SDKJDX,2,22,English,1
21376666094759,zhang94758,8888,8888,A231,SDKJDX,2,22,English,1
21376666094760,zhang94759,8888,8888,A231,SDKJDX,2,22,English,1
21376666094761,zhang94760,8888,8888,A231,SDKJDX,2,22,English,1
21376666094762,zhang94761,8888,8888,A231,SDKJDX,2,22,English,1
21376666094763,zhang94762,8888,8888,A231,SDKJDX,2,22,English,1
21376666094764,zhang94763,8888,8888,A231,SDKJDX,2,22,English,1
21376666094765,zhang94764,8888,8888,A231,SDKJDX,2,22,English,1
21376666094766,zhang94765,8888,8888,A231,SDKJDX,2,22,English,1
21376666094767,zhang94766,8888,8888,A231,SDKJDX,2,22,English,1
21376666094768,zhang94767,8888,8888,A231,SDKJDX,2,22,English,1
21376666094769,zhang94768,8888,8888,A231,SDKJDX,2,22,English,1
21376666094770,zhang94769,8888,8888,A231,SDKJDX,2,22,English,1
21376666094771,zhang94770,8888,8888,A231,SDKJDX,2,22,English,1
21376666094772,zhang94771,8888,8888,A231,SDKJDX,2,22,English,1
21376666094773,zhang94772,8888,8888,A231,SDKJDX,2,22,English,1
21376666094774,zhang94773,8888,8888,A231,SDKJDX,2,22,English,1
21376666094775,zhang94774,8888,8888,A231,SDKJDX,2,22,English,1
21376666094776,zhang94775,8888,8888,A231,SDKJDX,2,22,English,1
21376666094777,zhang94776,8888,8888,A231,SDKJDX,2,22,English,1
21376666094778,zhang94777,8888,8888,A231,SDKJDX,2,22,English,1
21376666094779,zhang94778,8888,8888,A231,SDKJDX,2,22,English,1
21376666094780,zhang94779,8888,8888,A231,SDKJDX,2,22,English,1
21376666094781,zhang94780,8888,8888,A231,SDKJDX,2,22,English,1
21376666094782,zhang94781,8888,8888,A231,SDKJDX,2,22,English,1
21376666094783,zhang94782,8888,8888,A231,SDKJDX,2,22,English,1
21376666094784,zhang94783,8888,8888,A231,SDKJDX,2,22,English,1
21376666094785,zhang94784,8888,8888,A231,SDKJDX,2,22,English,1
21376666094786,zhang94785,8888,8888,A231,SDKJDX,2,22,English,1
21376666094787,zhang94786,8888,8888,A231,SDKJDX,2,22,English,1
21376666094788,zhang94787,8888,8888,A231,SDKJDX,2,22,English,1
21376666094789,zhang94788,8888,8888,A231,SDKJDX,2,22,English,1
21376666094790,zhang94789,8888,8888,A231,SDKJDX,2,22,English,1
21376666094791,zhang94790,8888,8888,A231,SDKJDX,2,22,English,1
21376666094792,zhang94791,8888,8888,A231,SDKJDX,2,22,English,1
21376666094793,zhang94792,8888,8888,A231,SDKJDX,2,22,English,1
21376666094794,zhang94793,8888,8888,A231,SDKJDX,2,22,English,1
21376666094795,zhang94794,8888,8888,A231,SDKJDX,2,22,English,1
21376666094796,zhang94795,8888,8888,A231,SDKJDX,2,22,English,1
21376666094797,zhang94796,8888,8888,A231,SDKJDX,2,22,English,1
21376666094798,zhang94797,8888,8888,A231,SDKJDX,2,22,English,1
21376666094799,zhang94798,8888,8888,A231,SDKJDX,2,22,English,1
21376666094800,zhang94799,8888,8888,A231,SDKJDX,2,22,English,1
21376666094801,zhang94800,8888,8888,A231,SDKJDX,2,22,English,1
21376666094802,zhang94801,8888,8888,A231,SDKJDX,2,22,English,1
21376666094803,zhang94802,8888,8888,A231,SDKJDX,2,22,English,1
21376666094804,zhang94803,8888,8888,A231,SDKJDX,2,22,English,1
21376666094805,zhang94804,8888,8888,A231,SDKJDX,2,22,English,1
21376666094806,zhang94805,8888,8888,A231,SDKJDX,2,22,English,1
21376666094807,zhang94806,8888,8888,A231,SDKJDX,2,22,English,1
21376666094808,zhang94807,8888,8888,A231,SDKJDX,2,22,English,1
21376666094809,zhang94808,8888,8888,A231,SDKJDX,2,22,English,1
21376666094810,zhang94809,8888,8888,A231,SDKJDX,2,22,English,1
21376666094811,zhang94810,8888,8888,A231,SDKJDX,2,22,English,1
21376666094812,zhang94811,8888,8888,A231,SDKJDX,2,22,English,1
21376666094813,zhang94812,8888,8888,A231,SDKJDX,2,22,English,1
21376666094814,zhang94813,8888,8888,A231,SDKJDX,2,22,English,1
21376666094815,zhang94814,8888,8888,A231,SDKJDX,2,22,English,1
21376666094816,zhang94815,8888,8888,A231,SDKJDX,2,22,English,1
21376666094817,zhang94816,8888,8888,A231,SDKJDX,2,22,English,1
21376666094818,zhang94817,8888,8888,A231,SDKJDX,2,22,English,1
21376666094819,zhang94818,8888,8888,A231,SDKJDX,2,22,English,1
21376666094820,zhang94819,8888,8888,A231,SDKJDX,2,22,English,1
21376666094821,zhang94820,8888,8888,A231,SDKJDX,2,22,English,1
21376666094822,zhang94821,8888,8888,A231,SDKJDX,2,22,English,1
21376666094823,zhang94822,8888,8888,A231,SDKJDX,2,22,English,1
21376666094824,zhang94823,8888,8888,A231,SDKJDX,2,22,English,1
21376666094825,zhang94824,8888,8888,A231,SDKJDX,2,22,English,1
21376666094826,zhang94825,8888,8888,A231,SDKJDX,2,22,English,1
21376666094827,zhang94826,8888,8888,A231,SDKJDX,2,22,English,1
21376666094828,zhang94827,8888,8888,A231,SDKJDX,2,22,English,1
21376666094829,zhang94828,8888,8888,A231,SDKJDX,2,22,English,1
21376666094830,zhang94829,8888,8888,A231,SDKJDX,2,22,English,1
21376666094831,zhang94830,8888,8888,A231,SDKJDX,2,22,English,1
21376666094832,zhang94831,8888,8888,A231,SDKJDX,2,22,English,1
21376666094833,zhang94832,8888,8888,A231,SDKJDX,2,22,English,1
21376666094834,zhang94833,8888,8888,A231,SDKJDX,2,22,English,1
21376666094835,zhang94834,8888,8888,A231,SDKJDX,2,22,English,1
21376666094836,zhang94835,8888,8888,A231,SDKJDX,2,22,English,1
21376666094837,zhang94836,8888,8888,A231,SDKJDX,2,22,English,1
21376666094838,zhang94837,8888,8888,A231,SDKJDX,2,22,English,1
21376666094839,zhang94838,8888,8888,A231,SDKJDX,2,22,English,1
21376666094840,zhang94839,8888,8888,A231,SDKJDX,2,22,English,1
21376666094841,zhang94840,8888,8888,A231,SDKJDX,2,22,English,1
21376666094842,zhang94841,8888,8888,A231,SDKJDX,2,22,English,1
21376666094843,zhang94842,8888,8888,A231,SDKJDX,2,22,English,1
21376666094844,zhang94843,8888,8888,A231,SDKJDX,2,22,English,1
21376666094845,zhang94844,8888,8888,A231,SDKJDX,2,22,English,1
21376666094846,zhang94845,8888,8888,A231,SDKJDX,2,22,English,1
21376666094847,zhang94846,8888,8888,A231,SDKJDX,2,22,English,1
21376666094848,zhang94847,8888,8888,A231,SDKJDX,2,22,English,1
21376666094849,zhang94848,8888,8888,A231,SDKJDX,2,22,English,1
21376666094850,zhang94849,8888,8888,A231,SDKJDX,2,22,English,1
21376666094851,zhang94850,8888,8888,A231,SDKJDX,2,22,English,1
21376666094852,zhang94851,8888,8888,A231,SDKJDX,2,22,English,1
21376666094853,zhang94852,8888,8888,A231,SDKJDX,2,22,English,1
21376666094854,zhang94853,8888,8888,A231,SDKJDX,2,22,English,1
21376666094855,zhang94854,8888,8888,A231,SDKJDX,2,22,English,1
21376666094856,zhang94855,8888,8888,A231,SDKJDX,2,22,English,1
21376666094857,zhang94856,8888,8888,A231,SDKJDX,2,22,English,1
21376666094858,zhang94857,8888,8888,A231,SDKJDX,2,22,English,1
21376666094859,zhang94858,8888,8888,A231,SDKJDX,2,22,English,1
21376666094860,zhang94859,8888,8888,A231,SDKJDX,2,22,English,1
21376666094861,zhang94860,8888,8888,A231,SDKJDX,2,22,English,1
21376666094862,zhang94861,8888,8888,A231,SDKJDX,2,22,English,1
21376666094863,zhang94862,8888,8888,A231,SDKJDX,2,22,English,1
21376666094864,zhang94863,8888,8888,A231,SDKJDX,2,22,English,1
21376666094865,zhang94864,8888,8888,A231,SDKJDX,2,22,English,1
21376666094866,zhang94865,8888,8888,A231,SDKJDX,2,22,English,1
21376666094867,zhang94866,8888,8888,A231,SDKJDX,2,22,English,1
21376666094868,zhang94867,8888,8888,A231,SDKJDX,2,22,English,1
21376666094869,zhang94868,8888,8888,A231,SDKJDX,2,22,English,1
21376666094870,zhang94869,8888,8888,A231,SDKJDX,2,22,English,1
21376666094871,zhang94870,8888,8888,A231,SDKJDX,2,22,English,1
21376666094872,zhang94871,8888,8888,A231,SDKJDX,2,22,English,1
21376666094873,zhang94872,8888,8888,A231,SDKJDX,2,22,English,1
21376666094874,zhang94873,8888,8888,A231,SDKJDX,2,22,English,1
21376666094875,zhang94874,8888,8888,A231,SDKJDX,2,22,English,1
21376666094876,zhang94875,8888,8888,A231,SDKJDX,2,22,English,1
21376666094877,zhang94876,8888,8888,A231,SDKJDX,2,22,English,1
21376666094878,zhang94877,8888,8888,A231,SDKJDX,2,22,English,1
21376666094879,zhang94878,8888,8888,A231,SDKJDX,2,22,English,1
21376666094880,zhang94879,8888,8888,A231,SDKJDX,2,22,English,1
21376666094881,zhang94880,8888,8888,A231,SDKJDX,2,22,English,1
21376666094882,zhang94881,8888,8888,A231,SDKJDX,2,22,English,1
21376666094883,zhang94882,8888,8888,A231,SDKJDX,2,22,English,1
21376666094884,zhang94883,8888,8888,A231,SDKJDX,2,22,English,1
21376666094885,zhang94884,8888,8888,A231,SDKJDX,2,22,English,1
21376666094886,zhang94885,8888,8888,A231,SDKJDX,2,22,English,1
21376666094887,zhang94886,8888,8888,A231,SDKJDX,2,22,English,1
21376666094888,zhang94887,8888,8888,A231,SDKJDX,2,22,English,1
21376666094889,zhang94888,8888,8888,A231,SDKJDX,2,22,English,1
21376666094890,zhang94889,8888,8888,A231,SDKJDX,2,22,English,1
21376666094891,zhang94890,8888,8888,A231,SDKJDX,2,22,English,1
21376666094892,zhang94891,8888,8888,A231,SDKJDX,2,22,English,1
21376666094893,zhang94892,8888,8888,A231,SDKJDX,2,22,English,1
21376666094894,zhang94893,8888,8888,A231,SDKJDX,2,22,English,1
21376666094895,zhang94894,8888,8888,A231,SDKJDX,2,22,English,1
21376666094896,zhang94895,8888,8888,A231,SDKJDX,2,22,English,1
21376666094897,zhang94896,8888,8888,A231,SDKJDX,2,22,English,1
21376666094898,zhang94897,8888,8888,A231,SDKJDX,2,22,English,1
21376666094899,zhang94898,8888,8888,A231,SDKJDX,2,22,English,1
21376666094900,zhang94899,8888,8888,A231,SDKJDX,2,22,English,1
21376666094901,zhang94900,8888,8888,A231,SDKJDX,2,22,English,1
21376666094902,zhang94901,8888,8888,A231,SDKJDX,2,22,English,1
21376666094903,zhang94902,8888,8888,A231,SDKJDX,2,22,English,1
21376666094904,zhang94903,8888,8888,A231,SDKJDX,2,22,English,1
21376666094905,zhang94904,8888,8888,A231,SDKJDX,2,22,English,1
21376666094906,zhang94905,8888,8888,A231,SDKJDX,2,22,English,1
21376666094907,zhang94906,8888,8888,A231,SDKJDX,2,22,English,1
21376666094908,zhang94907,8888,8888,A231,SDKJDX,2,22,English,1
21376666094909,zhang94908,8888,8888,A231,SDKJDX,2,22,English,1
21376666094910,zhang94909,8888,8888,A231,SDKJDX,2,22,English,1
21376666094911,zhang94910,8888,8888,A231,SDKJDX,2,22,English,1
21376666094912,zhang94911,8888,8888,A231,SDKJDX,2,22,English,1
21376666094913,zhang94912,8888,8888,A231,SDKJDX,2,22,English,1
21376666094914,zhang94913,8888,8888,A231,SDKJDX,2,22,English,1
21376666094915,zhang94914,8888,8888,A231,SDKJDX,2,22,English,1
21376666094916,zhang94915,8888,8888,A231,SDKJDX,2,22,English,1
21376666094917,zhang94916,8888,8888,A231,SDKJDX,2,22,English,1
21376666094918,zhang94917,8888,8888,A231,SDKJDX,2,22,English,1
21376666094919,zhang94918,8888,8888,A231,SDKJDX,2,22,English,1
21376666094920,zhang94919,8888,8888,A231,SDKJDX,2,22,English,1
21376666094921,zhang94920,8888,8888,A231,SDKJDX,2,22,English,1
21376666094922,zhang94921,8888,8888,A231,SDKJDX,2,22,English,1
21376666094923,zhang94922,8888,8888,A231,SDKJDX,2,22,English,1
21376666094924,zhang94923,8888,8888,A231,SDKJDX,2,22,English,1
21376666094925,zhang94924,8888,8888,A231,SDKJDX,2,22,English,1
21376666094926,zhang94925,8888,8888,A231,SDKJDX,2,22,English,1
21376666094927,zhang94926,8888,8888,A231,SDKJDX,2,22,English,1
21376666094928,zhang94927,8888,8888,A231,SDKJDX,2,22,English,1
21376666094929,zhang94928,8888,8888,A231,SDKJDX,2,22,English,1
21376666094930,zhang94929,8888,8888,A231,SDKJDX,2,22,English,1
21376666094931,zhang94930,8888,8888,A231,SDKJDX,2,22,English,1
21376666094932,zhang94931,8888,8888,A231,SDKJDX,2,22,English,1
21376666094933,zhang94932,8888,8888,A231,SDKJDX,2,22,English,1
21376666094934,zhang94933,8888,8888,A231,SDKJDX,2,22,English,1
21376666094935,zhang94934,8888,8888,A231,SDKJDX,2,22,English,1
21376666094936,zhang94935,8888,8888,A231,SDKJDX,2,22,English,1
21376666094937,zhang94936,8888,8888,A231,SDKJDX,2,22,English,1
21376666094938,zhang94937,8888,8888,A231,SDKJDX,2,22,English,1
21376666094939,zhang94938,8888,8888,A231,SDKJDX,2,22,English,1
21376666094940,zhang94939,8888,8888,A231,SDKJDX,2,22,English,1
21376666094941,zhang94940,8888,8888,A231,SDKJDX,2,22,English,1
21376666094942,zhang94941,8888,8888,A231,SDKJDX,2,22,English,1
21376666094943,zhang94942,8888,8888,A231,SDKJDX,2,22,English,1
21376666094944,zhang94943,8888,8888,A231,SDKJDX,2,22,English,1
21376666094945,zhang94944,8888,8888,A231,SDKJDX,2,22,English,1
21376666094946,zhang94945,8888,8888,A231,SDKJDX,2,22,English,1
21376666094947,zhang94946,8888,8888,A231,SDKJDX,2,22,English,1
21376666094948,zhang94947,8888,8888,A231,SDKJDX,2,22,English,1
21376666094949,zhang94948,8888,8888,A231,SDKJDX,2,22,English,1
21376666094950,zhang94949,8888,8888,A231,SDKJDX,2,22,English,1
21376666094951,zhang94950,8888,8888,A231,SDKJDX,2,22,English,1
21376666094952,zhang94951,8888,8888,A231,SDKJDX,2,22,English,1
21376666094953,zhang94952,8888,8888,A231,SDKJDX,2,22,English,1
21376666094954,zhang94953,8888,8888,A231,SDKJDX,2,22,English,1
21376666094955,zhang94954,8888,8888,A231,SDKJDX,2,22,English,1
21376666094956,zhang94955,8888,8888,A231,SDKJDX,2,22,English,1
21376666094957,zhang94956,8888,8888,A231,SDKJDX,2,22,English,1
21376666094958,zhang94957,8888,8888,A231,SDKJDX,2,22,English,1
21376666094959,zhang94958,8888,8888,A231,SDKJDX,2,22,English,1
21376666094960,zhang94959,8888,8888,A231,SDKJDX,2,22,English,1
21376666094961,zhang94960,8888,8888,A231,SDKJDX,2,22,English,1
21376666094962,zhang94961,8888,8888,A231,SDKJDX,2,22,English,1
21376666094963,zhang94962,8888,8888,A231,SDKJDX,2,22,English,1
21376666094964,zhang94963,8888,8888,A231,SDKJDX,2,22,English,1
21376666094965,zhang94964,8888,8888,A231,SDKJDX,2,22,English,1
21376666094966,zhang94965,8888,8888,A231,SDKJDX,2,22,English,1
21376666094967,zhang94966,8888,8888,A231,SDKJDX,2,22,English,1
21376666094968,zhang94967,8888,8888,A231,SDKJDX,2,22,English,1
21376666094969,zhang94968,8888,8888,A231,SDKJDX,2,22,English,1
21376666094970,zhang94969,8888,8888,A231,SDKJDX,2,22,English,1
21376666094971,zhang94970,8888,8888,A231,SDKJDX,2,22,English,1
21376666094972,zhang94971,8888,8888,A231,SDKJDX,2,22,English,1
21376666094973,zhang94972,8888,8888,A231,SDKJDX,2,22,English,1
21376666094974,zhang94973,8888,8888,A231,SDKJDX,2,22,English,1
21376666094975,zhang94974,8888,8888,A231,SDKJDX,2,22,English,1
21376666094976,zhang94975,8888,8888,A231,SDKJDX,2,22,English,1
21376666094977,zhang94976,8888,8888,A231,SDKJDX,2,22,English,1
21376666094978,zhang94977,8888,8888,A231,SDKJDX,2,22,English,1
21376666094979,zhang94978,8888,8888,A231,SDKJDX,2,22,English,1
21376666094980,zhang94979,8888,8888,A231,SDKJDX,2,22,English,1
21376666094981,zhang94980,8888,8888,A231,SDKJDX,2,22,English,1
21376666094982,zhang94981,8888,8888,A231,SDKJDX,2,22,English,1
21376666094983,zhang94982,8888,8888,A231,SDKJDX,2,22,English,1
21376666094984,zhang94983,8888,8888,A231,SDKJDX,2,22,English,1
21376666094985,zhang94984,8888,8888,A231,SDKJDX,2,22,English,1
21376666094986,zhang94985,8888,8888,A231,SDKJDX,2,22,English,1
21376666094987,zhang94986,8888,8888,A231,SDKJDX,2,22,English,1
21376666094988,zhang94987,8888,8888,A231,SDKJDX,2,22,English,1
21376666094989,zhang94988,8888,8888,A231,SDKJDX,2,22,English,1
21376666094990,zhang94989,8888,8888,A231,SDKJDX,2,22,English,1
21376666094991,zhang94990,8888,8888,A231,SDKJDX,2,22,English,1
21376666094992,zhang94991,8888,8888,A231,SDKJDX,2,22,English,1
21376666094993,zhang94992,8888,8888,A231,SDKJDX,2,22,English,1
21376666094994,zhang94993,8888,8888,A231,SDKJDX,2,22,English,1
21376666094995,zhang94994,8888,8888,A231,SDKJDX,2,22,English,1
21376666094996,zhang94995,8888,8888,A231,SDKJDX,2,22,English,1
21376666094997,zhang94996,8888,8888,A231,SDKJDX,2,22,English,1
21376666094998,zhang94997,8888,8888,A231,SDKJDX,2,22,English,1
21376666094999,zhang94998,8888,8888,A231,SDKJDX,2,22,English,1
21376666095000,zhang94999,8888,8888,A231,SDKJDX,2,22,English,1
21376666095001,zhang95000,8888,8888,A231,SDKJDX,2,22,English,1
21376666095002,zhang95001,8888,8888,A231,SDKJDX,2,22,English,1
21376666095003,zhang95002,8888,8888,A231,SDKJDX,2,22,English,1
21376666095004,zhang95003,8888,8888,A231,SDKJDX,2,22,English,1
21376666095005,zhang95004,8888,8888,A231,SDKJDX,2,22,English,1
21376666095006,zhang95005,8888,8888,A231,SDKJDX,2,22,English,1
21376666095007,zhang95006,8888,8888,A231,SDKJDX,2,22,English,1
21376666095008,zhang95007,8888,8888,A231,SDKJDX,2,22,English,1
21376666095009,zhang95008,8888,8888,A231,SDKJDX,2,22,English,1
21376666095010,zhang95009,8888,8888,A231,SDKJDX,2,22,English,1
21376666095011,zhang95010,8888,8888,A231,SDKJDX,2,22,English,1
21376666095012,zhang95011,8888,8888,A231,SDKJDX,2,22,English,1
21376666095013,zhang95012,8888,8888,A231,SDKJDX,2,22,English,1
21376666095014,zhang95013,8888,8888,A231,SDKJDX,2,22,English,1
21376666095015,zhang95014,8888,8888,A231,SDKJDX,2,22,English,1
21376666095016,zhang95015,8888,8888,A231,SDKJDX,2,22,English,1
21376666095017,zhang95016,8888,8888,A231,SDKJDX,2,22,English,1
21376666095018,zhang95017,8888,8888,A231,SDKJDX,2,22,English,1
21376666095019,zhang95018,8888,8888,A231,SDKJDX,2,22,English,1
21376666095020,zhang95019,8888,8888,A231,SDKJDX,2,22,English,1
21376666095021,zhang95020,8888,8888,A231,SDKJDX,2,22,English,1
21376666095022,zhang95021,8888,8888,A231,SDKJDX,2,22,English,1
21376666095023,zhang95022,8888,8888,A231,SDKJDX,2,22,English,1
21376666095024,zhang95023,8888,8888,A231,SDKJDX,2,22,English,1
21376666095025,zhang95024,8888,8888,A231,SDKJDX,2,22,English,1
21376666095026,zhang95025,8888,8888,A231,SDKJDX,2,22,English,1
21376666095027,zhang95026,8888,8888,A231,SDKJDX,2,22,English,1
21376666095028,zhang95027,8888,8888,A231,SDKJDX,2,22,English,1
21376666095029,zhang95028,8888,8888,A231,SDKJDX,2,22,English,1
21376666095030,zhang95029,8888,8888,A231,SDKJDX,2,22,English,1
21376666095031,zhang95030,8888,8888,A231,SDKJDX,2,22,English,1
21376666095032,zhang95031,8888,8888,A231,SDKJDX,2,22,English,1
21376666095033,zhang95032,8888,8888,A231,SDKJDX,2,22,English,1
21376666095034,zhang95033,8888,8888,A231,SDKJDX,2,22,English,1
